text	created_at	public_metrics	Google_Translation	village	region	district
#NEWS Guddiga doorashooyinka oo war cusub ka soo saaray dhaarinta xildhibaanada. by Master https://t.co/zRgzERzcOh... https://t.co/Sb95YSKPzU	2022-04-12T08:14:06.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	#NEWS Electoral Commission issues new statement on swearing in of MPs. by Master https: //t.co/zRgzERzcOh ... https://t.co/Sb95YSKPzU	[]	[]	[]
Guddiga doorashooyinka oo shaaciyey in maalinka khamiista ay qabsoomi doonto dhaarinta xildhibaanadda Gollaha shacabka. https://t.co/Gh83khzleg	2022-04-12T07:42:47.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	The Electoral Commission has announced that the swearing in of the new members of parliament will take place on Thursday. https://t.co/Gh83khzleg	[]	[]	[]
Guddiga doorashooyinka heer federaal FEIT ayaa sheegay in ay diyaar u yihiin qabashada munaasibadda dhaarinta xildhibaanada labada aqal, iyagoo ku wargeliyay xildhibaannada inay diyaar noqdaan maalinta khamiista ah oo ay taariikhdu ku beegan tahay 14-ka April. https://t.co/DgEzmuagDU	2022-04-12T07:37:54.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	The Federal Electoral Commission (FEIT) has said it is ready to hold the swearing-in ceremony for members of both houses of parliament, informing lawmakers to be ready by Thursday (April 14th). https://t.co/DgEzmuagDU	[]	[]	[]
Guddiga doorashooyinka oo mar kale farriin u diray Xildhibaaanda lasoo doortay - https://t.co/cSMWYHiE7y https://t.co/Nq8VFLNZf7	2022-04-12T07:30:40.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Electoral Commission sends another message to Elected MPs - https://t.co/cSMWYHiE7y https://t.co/Nq8VFLNZf7	[]	[]	[]
"Guddiga doorashooyinka oo shaaciyey in maalinka khamiista ay qabsoomi doonto dhaarinta xildhibaanadda Gollaha shacabka.
#Somalia https://t.co/rxFxLw7PoI"	2022-04-12T07:30:05.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Electoral commission announces swearing in of new members of parliament on Thursday. #Somalia https://t.co/rxFxLw7PoI	[]	[]	[]
Guddiga Doorashooyinka Oo War Cusub kasoo Saaray Dhaarinta Xildhibaanada https://t.co/F2qKc7B5ZA	2022-04-12T07:25:20.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Electoral Commission issues new statement on swearing in of MPs https://t.co/F2qKc7B5ZA	[]	[]	[]
Farmaajo &amp; Xoghayaha QM oo ka wada hadlay doorashooyinka Amniga https://t.co/5iR6p4Z3nA	2022-04-12T07:19:43.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Farmaajo &amp;. UN Secretary-General discusses security elections https://t.co/5iR6p4Z3nA	[]	[]	[]
Xoghayaha-Q.M iyo Farmaajo oo ka wada hadlay arrimo ku saabsan doorashooyinka https://t.co/KYYiI2Z06j	2022-04-12T07:03:58.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	UN Secretary-General and Farmajo discuss election issues https://t.co/KYYiI2Z06j	[]	[]	[]
"Hadaan la is indho tiraynin dib udhaca iyo qalalaasaha doorashooyinka waa mid aay usiman yihiin Farmajo iyo madaxda dowlad goboleedyada laakiin Somalida ayaa fikirkooda ubadan qof jecleysi oo aan laheyn mabd'a siyaasadeed iyo soo jeedin talooyin wadanka dan u ah
@MohamoudGaildon https://t.co/lVcXi9dW83"	2022-04-12T04:02:19.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Not to be outdone, delays and turmoil in the elections are common to Farmajo and state leaders but Somalis are more sympathetic and lack political principles and proposals in the national interest. @MohamoudGaildon https://t.co/lVcXi9dW83	[]	[]	[]
"Xoghayaha Guud ee Qaramada Midoobey oo Madaxweyne Farmaajo kala hadlay arrimaha doorashooyinka

Labada dhinac ayaa ka wada hadlay arrimaha doorashooyinka dalka, amniga, abaaraha iyo weliba hawlgalka cusub Midowga Afrika ee ATMIS. https://t.co/rEEN4hIShm https://t.co/41bAq0YzL5"	2022-04-12T03:45:17.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	UN Secretary-General discusses electoral issues with President Farmajo. . The two sides discussed the country&#39;s elections, security, drought and the new African Union Mission in Somalia (ATMIS). https://t.co/rEEN4hIShm https://t.co/41bAq0YzL5	[]	[]	[]
Farmaajo &amp; Xoghayaha QM oo ka wada hadlay doorashooyinka &amp; Amniga - https://t.co/8hpCbavL22 https://t.co/CFZcJHpn18	2022-04-12T03:20:13.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Farmaajo &amp;. UN Secretary-General discusses elections &amp;. Security - https://t.co/8hpCbavL22 https://t.co/CFZcJHpn18	[]	[]	[]
"Fahad Yaasiin oo dacwad ka gudbiyay guddiga doorashooyinka FEIT https://t.co/Xk6JyF78Pw

fb://photo/10159616630514475?set=a.388773159474 https://t.co/DCxn8YsV9F"	2022-04-12T02:20:48.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	Fahad Yassin files complaint to FEIT https://t.co/Xk6JyF78Pw. . fb: // photo / 10159616630514475? set = a.388773159474 https://t.co/DCxn8YsV9F	[]	[]	[]
Xildhibaanada shahaadada la siiyey ee Soomaaliya oo dhaafay 200 Guddiga doorashooyinka oo shahaadooyin siiyey ilaa 204 xildhibaan ayaa sheegay in ay ku guda jiraan qaban qaabada munaasabadda dhaarinta xildhibaanada labada aqal ee baarlamanka oo dhaceysa … https://t.co/iONAv7Yn8X	2022-04-11T20:23:16.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	More than 200 certified Somali lawmakers The Electoral Commission, which has awarded certificates to 204 lawmakers, says it is in the process of organizing the swearing-in ceremony for members of both houses of parliament… https://t.co/iONAv7Yn8X	[]	[]	[]
Maamulka Gobolka Banaadir oo ka shiray u diyaar garoowga Doorashooyinka Guddoonka labada Aqal https://t.co/1i6q7vdvZp via @Radion Halgan	2022-04-11T16:36:35.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Banadir regional administration convenes in preparation for the upcoming parliamentary elections https://t.co/1i6q7vdvZp via @Radion Halgan	['Halgan']	['Banadir', 'Middle Shabelle']	['Banadir', 'Balcad']
Maamulka Gobolka Banaadir oo ka shiray u diyaar garoowga Doorashooyinka Guddoonka labada Aqal https://t.co/1i6q7vdvZp via @Radion Halgan	2022-04-11T16:01:29.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Banadir regional administration convenes in preparation for the upcoming parliamentary elections https://t.co/1i6q7vdvZp via @Radion Halgan	['Halgan']	['Banadir', 'Middle Shabelle']	['Banadir', 'Balcad']
"Waxaa hubanti la’aan ku jirta nidaamka doorashooyinka Puntland ee gaarsiinta golaha deegaanka degmooyinkii dhimmanaa. 

Xukuumaddu ku dhac ma u yeelan doontaa haddii looga adkaaday 3’dii degmo labo ka mid ah midna la ligligayo?"	2022-04-11T15:24:44.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	There is uncertainty in Puntland&#39;s electoral process of delivering local councils to the remaining districts. . . Will the government suffer if two of the three districts are defeated and one is shaken?	[]	['Puntland']	[]
"5sano wuxuuahaa nin awood badan
Maantana wuxuu heli layahay kursi
Xildhibaan nimo awoodii 5tiisano
Uulahaa waxay kusoo biyashu batay 
Inuumaanta kadacwoodo Gudiga 
Doorashooyinka eefiid"	2022-04-11T14:19:20.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	5 years was a powerful man. Today he will get a seat. 5 years as a councilor. The stakes are overflowing. Complaints to the Board. Spring elections	[]	[]	[]
Maamulka Gobolka Banaadir oo ka shiray u diyaar garoowga Doorashooyinka Guddoonka labada Aqal https://t.co/xebwCfgNMW	2022-04-11T14:01:07.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Banadir regional administration convenes in preparation for the bicameral elections https://t.co/xebwCfgNMW	[]	['Banadir']	['Banadir']
Guddoomiye Kuxigeenka Guddiga Hirgelinta Doorashooyinka Heer Federaal-FEIT ayaa ka war bixiyey halka ay mareyso bixinta Shahaadada Xildhibaanada Baarlamaanka 11aad iyo u diyaar garowga wajiga 2aad ee dhaarinta Xildhibaanada cusub. @Doorashada2021 https://t.co/6AtK8Ufp4J	2022-04-11T13:58:14.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	The Deputy Chairman of the Federal Electoral Commission-FEIT reported on the progress of the issuance of the Certificate of the 11th Parliament and the preparations for the second phase of the swearing in of the new Members of Parliament. @ Election2021 https://t.co/6AtK8Ufp4J	[]	[]	[]
Maamulka Gobolka Banaadir oo ka shiray u diyaar garoowga Doorashooyinka Guddoonka labada Aqal https://t.co/c8A28FSJxk	2022-04-11T13:49:53.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Banadir regional administration convenes in preparation for the bicameral elections https://t.co/c8A28FSJxk	[]	['Banadir']	['Banadir']
Maamulka Gobolka Banaadir oo ka shiray u diyaar garoowga Doorashooyinka Guddoonka labada Aqal https://t.co/s6tTsAmPC0	2022-04-11T13:49:52.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Banadir regional administration convenes in preparation for the bicameral elections https://t.co/s6tTsAmPC0	[]	['Banadir']	['Banadir']
Maamulka Gobolka Banaadir oo ka shiray u diyaar garoowga Doorashooyinka Guddoonka labada Aqal - https://t.co/DEMqpoJTab https://t.co/YmuNOXy5Xq	2022-04-11T13:39:34.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Banadir regional administration convenes in preparation for the bicameral elections - https://t.co/DEMqpoJTab https://t.co/YmuNOXy5Xq	[]	['Banadir']	['Banadir']
"Shirka wadatashiga Xildhibaanada dooran ee Baarlamaanka 11aad labadiisa aqal iyo qeybaha kala duwan ee bulshada ayaa galay maalinkiisii 5aad, waxaana maanta talooyinkooda kaga dhegeysanay Ururada bulshada rayidka.

👁Shirka Wadatashiga Arrimaha Doorashooyinka👁 https://t.co/gtailKf3dd"	2022-04-11T13:27:39.000Z	{'retweet_count': 1, 'reply_count': 3, 'like_count': 18, 'quote_count': 0}	The consultative meeting of the 11th House of Representatives and the various sectors of society has entered its 5th day, and today we listened to their suggestions from civil society organizations. 👁 Election Consultation Conference👁 https://t.co/gtailKf3dd	[]	[]	[]
Guddiga Doorashooyinka Heer Federaal ee FEIT ayaa ka warbixiyay halka ay u mareyso howlaha shahaado siinta xildhibaanada labda aqal ee Baarlamaanka 11-aad ee Soomaaliya iyo diyaar garowgii ugu dambeeyay ee ku aadan 14-ka Bishaan April 2022-ka. https://t.co/hpFrb0F3I7	2022-04-11T12:27:15.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	The Federal Electoral Commission (FEIT) has reported on the progress of the certification process for members of both houses of the 11th Parliament of Somalia and the final preparations for the 14th of April 2022. https://t.co/hpFrb0F3I7	[]	[]	[]
"dadka isku maaweelinaya maxkamada sare looma gayn karo ama loogama dacwoon karo doorashooyinka 

muuqaalkan yar ha dhagaystaan https://t.co/PPuQ8vo0dD"	2022-04-11T11:57:15.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}	entertainers cannot be brought before the Supreme Court or challenged in elections. . Listen to this short video https://t.co/PPuQ8vo0dD	[]	[]	[]
Waxaa xalay fiidkii guriga Ra’iisul Wasaaraha ku kulmay Madaxweynihii hore Xasan Sheekh Maxamuud iyo Ra’iisul Wasaaraha Xilgaarsiinta Maxamed Xuseen Rooble, waxayna ka wada hadleen xaaladaha taagan ee ku gadaanan Doorashooyinka. https://t.co/El5BiU0pHn	2022-04-11T11:08:14.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Former President Hassan Sheikh Mohamud and Prime Minister Mohamed Hussein Roble met at the Prime Minister&#39;s residence last night and discussed the current situation in the run-up to the elections. https://t.co/El5BiU0pHn	[]	['Togdheer']	['Sheikh']
madaxda Maamulkaas ee la xiriirta arrimaha doorashooyinka.	2022-04-11T11:07:24.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Leaders of the Administration in connection with electoral matters.	[]	[]	[]
Guddiga Hirgelinta Doorashooyinka Heer Federaal ee FEIT ayaa xaruntooda Muqdisho wali ka wada shahaado siinta Xildhibaanada labada gole ee Baarlamaanka Soomaaliya. https://t.co/GDXEwqXnyW	2022-04-11T11:05:51.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	The Federal Electoral Implementation Committee (FEIT) is still in Mogadishu to certify members of both houses of parliament. https://t.co/GDXEwqXnyW	['Mogadishu']	['Banadir']	['Banadir']
Ururada mucaaradka Puntland oo guulo ka gaaray doorashooyinka ka dhacay Qardho https://t.co/a8M3rltqjS	2022-04-11T10:47:02.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Puntland opposition groups win elections in Qardho https://t.co/a8M3rltqjS	['Qardho']	['Puntland', 'Bari', 'Bay']	['Qardho', 'Buur Hakaba']
Shir looga hadlayo xal u helida doorashooyinka oo weli ka socda Baydhabo https://t.co/LELgVg1j5i	2022-04-11T10:33:46.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	Conference on Electoral Solutions Continues in Baidoa https://t.co/LELgVg1j5i	['Baidoa']	['Bay']	['Baydhaba']
Somalia's NCC has given themselves arbitration of any dispute/s arising from the s/election process &amp; that was by-product of Indirect s/election agreements. Since NCC has the final say in any dispute, there's no justification for holding back new MPs from swearing-in on 14/0. 1/2	2022-04-13T09:53:03.000Z	{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}		[]	[]	[]
Chairman of #Somalia’s election board and other electoral officials have arrived in the town of Baidoa for talks aimed at deescalating tensions with Southwest state over 3 disputed seats, as PM considers certifying seats including one grabbed by Fahad Yasin. https://t.co/UYKp972WGJ	2022-04-13T08:57:23.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}		['Baidoa']	['Bay']	['Baydhaba']
🇸🇴#Somalia Members of the Federal Indirect Electoral Implementation Team (FIEIT) led by chair Muse Gelle arrived in #Baidoa to address the concerns of Southwest over suspended 3 Lower House seats that led @Laftagareen to halt cooperation with PM Roble on the election issues. https://t.co/r4iHitSems	2022-04-13T08:15:54.000Z	{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		['Baidoa']	['Bay']	['Baydhaba']
"..It is #degree of damage of FEIT post election period--as means of struggle of power undermining fragile democratic dispensation in Somalia.

Will country end up more divided after election? Will there be two opposing forces, center and peripherary, with centrifugal force? 2/2."	2022-04-13T07:58:04.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
Members of the Federal Indirect Electoral Implementation Team (FIEIT) led by its chair Muse Gelle arrived in Baidoa to address the concerns of Southwest over suspended 3 Lower House seats that led @Laftagareen to halt cooperation with PM Roble on the election issues. #Somalia. https://t.co/uTzbND26HH	2022-04-13T07:31:01.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		['Baidoa']	['Bay']	['Baydhaba']
"#Somaliland #Somalia 
The little girl who said Muse Bihi should be re-elected was received and honoured at the presidential palace.

The other girl who said the election must take place on November 13 has been arrested

That is democracy in Somaliland https://t.co/UqTd2vaxVv"	2022-04-13T07:13:36.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
"I thought you were against partial election.SW is playing crucial role in saving Somalia from anarchy and rejecting ROOBER illegal power grap. 

SW Mps- 77
Puntland Mps- 37 , less than half of SW Mps. History will be the best judge. https://t.co/55U617WgUX https://t.co/NqfD7yL4VR"	2022-04-13T06:42:48.000Z	{'retweet_count': 9, 'reply_count': 4, 'like_count': 26, 'quote_count': 2}		[]	['Puntland']	[]
"#Hirshabelle State Elections Implementation Team has announced the election committee that will select the delegates for seats HOP#106 and HOP#024 of the House of People whose elections are slated for in the capital Jowhar in the coming days.
#Somalia https://t.co/eoKfYSlKug"	2022-04-13T03:49:55.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Jowhar']	['Middle Shabelle']	['Jowhar']
Fox &amp; friends what other alternatives #Somalia 🇸🇴 has if this election ended up unsuccessful.?	2022-04-13T02:33:37.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
#Somalia - Federal Election Implementation Team announces that it send a team of the commission to SWS in a bid to solve the issues relating to three federal MP seats. SWS demands FEIT to approve the seats unchecked despite procedure quirks and complaints from some constituencies https://t.co/21K2SF1p6h	2022-04-12T23:15:10.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
